DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
KE201400001349,KEGE71FL,KE,2014.0,1349.0,KE2014DHS,25020.5703125,28544.97265625,32595.08203125,27.899999618530273,23.325000762939453,47.82500076293945,51.858333587646484,6.5390625,5.362069129943848,11.319526672363281,12.699999809265137,2.4465000770317438e-05,2.4465000770317438e-05,0.0002756033044977066,35.153997802734374,32.397833251953124,27.295001220703124,30.7375,14.27500057220459,14.366666793823242,13.766666412353516,13.616666793823242,4.0,3324.8,3368.4,3310.2,3294.8,3456.7,3323.5,3589.3,0.0,0.0,0.0,0.0,21.185286103542236,2626.871826171875,4.0,0.0,0.046293348954765924,0.1902311648685298,0.40156648876100676,22.85,21.920500183105467,19.078584289550783,21.006500244140625,14.289709106777929,35.810318034741144,29.906670427452315,0.0415368456931465,33.95535752299046,0.08884536623954772,0.07355760335922241,0.016777530312538147,0.08832975625991821,0.047367343306541444,0.03791291713714599,0.007853291928768158,0.049567192792892456,27.933334350585938,28.308334350585938,28.116666793823242,27.916667938232422,20.774999618530273,21.100000381469727,21.20833396911621,21.09166717529297,13.658333778381348,13.941666603088379,14.350000381469727,14.300000190734863,0.0028437971663588493,10.862166595458984,11.27550048828125,10.545999908447266,11.443167114257813,10.862166595458984,11.27550048828125,4.266666889190674,4.349999904632568,4.224999904632568,4.083333492279053,117006.3963,12181.86095,22667.18766,873.6666666666666,869.9166666666666,915.0833333333334,640.9166666666666,697.0833333333334,1106.25,1090.5833333333333,2.3457761343558414,1.0,0.0,0.0,17.708250045776367,15.246999740600586,17.06999969482422,17.870250701904297,17.523250579833984,15.004249572753906,15.746000289916992,18.13825035095215,16.79400062561035,17.04199981689453,17.188499450683594,16.17099952697754,477.3705722070845,74.06267029972751,13.00192252426771,14.79457063181199,16.878536380279293,19.27335235013624,20219.16015625,23773.33984375,27869.2109375,32478.19921875,64.03015369550408,75.28554474625341,88.25638091791554,102.85214790531334,8.31833267211914,7.842499732971191,9.980833053588867,11.990833282470703
KE201400001350,KEGE71FL,KE,2014.0,1350.0,KE2014DHS,25148.88671875,28691.36328125,32762.24609375,42.72500228881836,35.275001525878906,63.29166793823242,77.76667022705078,13.012690544128418,10.529850959777832,19.77864646911621,25.567123413085938,3.68580576919374e-05,3.68580576919374e-05,0.0005810845465887161,28.145452880859374,25.373165893554688,22.3461669921875,24.809165954589844,14.600000381469727,14.725000381469727,14.058333396911621,13.875,4.0,3346.8,3349.7,3502.3,3570.9,3763.3,3760.9,4050.8,0.8966666460037231,0.49583330750465393,0.25999999046325684,0.34083330631256104,20.594520547945205,1160.1028878348213,10.0,0.0,-9999,-9999,-9999,17.288909912109375,16.29375,14.916500854492188,16.05066680908203,24.76538354223901,44.85214468149039,46.08698918269231,0.1828650170630151,49.095059237637365,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.225000381469727,23.65833282470703,23.40833282470703,23.20833396911621,15.891667366027832,16.266666412353516,16.366666793823242,16.25,8.625,8.933333396911621,9.350000381469727,9.333333015441895,0.009237012869651177,7.486833190917968,7.292166137695313,6.432363891601563,7.214333343505859,7.486833190917968,7.292166137695313,3.2833333015441895,3.3500001430511475,3.200000047683716,3.0416667461395264,125049.5456,14883.53491,17857.16533,1061.3333333333333,1030.4444444444443,1058.0,725.3333333333334,831.5555555555555,1219.5555555555557,1169.4444444444443,3.442406958276099,1.0,1.0,0.0,13.947333017985025,11.356666564941406,13.229000091552734,13.792999267578125,13.513999938964844,11.257667541503906,11.740999857584635,14.16366704305013,12.996332804361979,13.290332794189453,13.193333943684896,12.129666646321615,280.4120879120879,121.6043956043956,11.956832761686991,13.605389354674797,15.521846946985095,17.724167407689702,22388.66015625,26323.53125,30859.470703125,35963.44921875,71.48200334821429,84.04516869848901,98.5274188701923,114.82327438186813,11.535833358764648,10.898333549499512,14.463333129882812,15.770833015441895
KE201400001351,KEGE71FL,KE,2014.0,1351.0,KE2014DHS,16361.833984375,18666.56640625,21315.076171875,42.72500228881836,35.275001525878906,63.29166793823242,77.76667022705078,13.012690544128418,10.529850959777832,19.77864646911621,25.567123413085938,5.819839203641528e-06,5.819839203641528e-06,0.00045633935739123634,26.943637084960937,24.342166137695312,21.548666381835936,23.89600067138672,14.600000381469727,14.725000381469727,14.058333396911621,13.875,4.0,3510.0,3530.3,3640.8,3628.1,3873.7,3820.8,4094.4,0.8966666460037231,0.49583330750465393,0.25999999046325684,0.34083330631256104,17.775067750677508,1199.6184895833333,10.0,0.0,-9999,-9999,-9999,16.489454650878905,15.363082885742188,14.1211669921875,15.28491668701172,62.40049648543361,28.114922086720867,159.08319571476966,0.003638800889818972,174.53618309620597,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.225000381469727,23.65833282470703,23.40833282470703,23.20833396911621,15.891667366027832,16.266666412353516,16.366666793823242,16.25,8.625,8.933333396911621,9.350000381469727,9.333333015441895,0.0,6.69366683959961,6.6738334655761715,6.035272598266602,6.384000396728515,6.69366683959961,6.6738334655761715,3.2833333015441895,3.3500001430511475,3.200000047683716,3.0416667461395264,130146.8117,22568.79748,21642.52468,1133.3,1152.1,1101.7,754.9,911.1,1247.3,1172.4,3.1858780196688685,1.0,1.0,0.0,13.563250541687012,11.121749877929688,12.676750183105469,13.374750137329102,13.01300048828125,10.948500633239746,11.45949935913086,13.706500053405762,12.720250129699707,12.6902494430542,12.603750228881836,11.677499771118164,325.1111111111111,118.55555555555556,8.517000214041095,9.691287189640411,11.056403173159246,12.625144477739726,17119.748046875,20127.341796875,23595.4765625,27498.083984375,53.9178893546748,63.3901698001355,74.31291285569105,86.6039972899729,11.535833358764648,10.898333549499512,14.463333129882812,15.770833015441895
KE201400001352,KEGE71FL,KE,2014.0,1352.0,KE2014DHS,14906.228515625,17005.921875,19418.8125,42.72500228881836,35.275001525878906,63.29166793823242,77.76667022705078,13.012690544128418,10.529850959777832,19.77864646911621,25.567123413085938,3.1538836417659636e-05,3.1538836417659636e-05,0.0009049056999145016,28.256182861328124,26.301834106445312,22.719999694824217,24.64966583251953,14.600000381469727,14.725000381469727,14.058333396911621,13.875,4.0,3019.2,3070.9,3107.8,3165.8,3275.9,3348.3,3533.0,0.8966666460037231,0.49583330750465393,0.25999999046325684,0.34083330631256104,16.204918032786885,1287.1171875,10.0,0.0,-9999,-9999,-9999,17.966636657714844,17.496665954589844,15.7149169921875,16.49058380126953,15.438732710040984,25.02843237704918,29.867150145150273,0.0038880174928675585,45.42945269808743,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.225000381469727,23.65833282470703,23.40833282470703,23.20833396911621,15.891667366027832,16.266666412353516,16.366666793823242,16.25,8.625,8.933333396911621,9.350000381469727,9.333333015441895,0.0,8.709832763671875,8.331500244140624,7.677090454101562,8.691500091552735,8.709832763671875,8.331500244140624,3.2833333015441895,3.3500001430511475,3.200000047683716,3.0416667461395264,117008.518,22968.51569,27160.57513,1088.5555555555557,1055.4444444444443,1058.7777777777778,746.6666666666666,824.2222222222222,1182.888888888889,1178.6666666666667,2.0578513223616803,1.0,1.0,0.0,14.675999959309896,12.183333079020182,14.06066640218099,14.711666107177734,14.419666290283203,12.055333455403646,12.617332458496094,15.032000223795572,13.735000610351562,14.09933344523112,14.050999959309896,13.006333669026693,378.59016393442624,130.31147540983608,7.6973042085320165,8.758574857373977,9.992309902929156,11.410069769669619,14087.326171875,16563.220703125,19417.08984375,22628.0625,44.73249124829235,52.594374359631146,61.65647412909836,71.85250170765028,11.535833358764648,10.898333549499512,14.463333129882812,15.770833015441895
KE201400001353,KEGE71FL,KE,2014.0,1353.0,KE2014DHS,15794.4921875,18019.30859375,20575.982421875,27.899999618530273,23.325000762939453,47.82500076293945,51.858333587646484,6.5390625,5.362069129943848,11.319526672363281,12.699999809265137,2.392750552337365e-06,1.3836791253741531e-05,0.00010127368176481732,30.9543940226237,29.339444478352863,26.472498575846355,28.47180684407552,14.27500057220459,14.366666793823242,13.766666412353516,13.616666793823242,4.0,2793.9166666666665,2842.3333333333335,2817.0833333333335,2938.0833333333335,3037.1666666666665,2883.25,3095.75,0.0,0.0,0.0,0.0,19.950953678474114,2756.877864583333,4.0,0.0,0.06321794604648846,0.2128294300041449,0.4280325310174469,20.645530700683594,20.109166463216145,18.5343755086263,19.53381856282552,10.275462470197548,25.78912636239782,18.273466770265667,0.006533254394739135,44.06208489441417,0.10856052488088608,0.09919577836990356,0.018329225480556488,0.09305008500814438,0.059772081673145294,0.05349236726760864,0.008579389192163944,0.05269331857562065,27.933334350585938,28.308334350585938,28.116666793823242,27.916667938232422,20.774999618530273,21.100000381469727,21.20833396911621,21.09166717529297,13.658333778381348,13.941666603088379,14.350000381469727,14.300000190734863,0.011215505593492416,10.59624989827474,10.595833460489908,10.336666107177734,10.878888448079428,10.59624989827474,10.595833460489908,4.266666889190674,4.349999904632568,4.224999904632568,4.083333492279053,105108.2991,27342.31041,35111.65755,938.3333333333334,917.5,918.1666666666666,653.75,684.5833333333334,1070.5,1104.5833333333333,1.667562292447207,1.0,1.0,0.0,17.121999104817707,14.71500015258789,16.46666717529297,17.253332773844402,16.968666076660156,14.464665730794271,15.255666097005209,17.523333231608074,16.250999450683594,16.361666361490887,16.433333079020183,15.45666758219401,256.1307901907357,80.6866485013624,8.144775390625,9.267740885416666,10.573196453168045,12.073376700241047,13858.2294921875,16294.015625,19101.568359375,22260.69921875,43.886774629598094,51.600514092302454,60.49158080722071,70.49603520946866,8.31833267211914,7.842499732971191,9.980833053588867,11.990833282470703
KE201400001354,KEGE71FL,KE,2014.0,1354.0,KE2014DHS,15506.89453125,17691.19921875,20201.31640625,42.72500228881836,35.275001525878906,63.29166793823242,77.76667022705078,13.012690544128418,10.529850959777832,19.77864646911621,25.567123413085938,3.867815440237711e-06,1.565229642806174e-05,0.0005579793566389929,25.149636840820314,23.160333251953126,21.44550018310547,23.748001098632812,14.600000381469727,14.725000381469727,14.058333396911621,13.875,4.0,3538.5,3598.6,3692.8,3587.9,3812.1,3708.7,3917.8,0.8966666460037231,0.49583330750465393,0.25999999046325684,0.34083330631256104,20.73854447439353,1357.680859375,10.0,0.0,-9999,-9999,-9999,15.565635681152344,14.597418212890625,13.9052490234375,15.075332641601562,108.89866913746631,44.29731195249326,262.8758423180593,0.17212091944609692,315.7770384097035,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.225000381469727,23.65833282470703,23.40833282470703,23.20833396911621,15.891667366027832,16.266666412353516,16.366666793823242,16.25,8.625,8.933333396911621,9.350000381469727,9.333333015441895,0.0,6.365000152587891,6.402666473388672,5.981636428833008,6.0345001220703125,6.365000152587891,6.402666473388672,3.2833333015441895,3.3500001430511475,3.200000047683716,3.0416667461395264,133452.1956,27121.51873,27460.2305,1138.4,1194.7,1074.0,759.4,941.7,1233.4,1154.9,2.915795174570418,1.0,1.0,0.0,13.343999862670898,11.084750175476074,12.270500183105469,13.064499855041504,12.746500015258789,10.780750274658203,11.274999618530273,13.396249771118164,12.577249526977539,12.266250610351562,12.16100025177002,11.384750366210938,353.36927223719675,90.41509433962264,7.504276080272911,8.538932861986186,9.741728831494273,11.123936573450134,20609.6796875,24231.76953125,28405.755859375,33104.1015625,64.5582515582884,75.90416526280323,88.97886834568733,103.69607058625337,11.535833358764648,10.898333549499512,14.463333129882812,15.770833015441895
KE201400001355,KEGE71FL,KE,2014.0,1355.0,KE2014DHS,18205.6015625,20770.046875,23717.0078125,61.69166564941406,44.92499923706055,87.82500457763672,102.79167175292969,19.27864646911621,13.787723541259766,27.807388305664062,34.55181884765625,5.890387677563689e-06,1.580980964578115e-05,0.0007646716175935207,24.518638610839844,22.548055013020832,21.14013926188151,23.40472412109375,14.441666603088379,14.508333206176758,13.941666603088379,13.708333969116211,4.0,3726.6666666666665,3754.9166666666665,3826.9166666666665,3734.5833333333335,3976.5,3816.6666666666665,4033.8333333333335,1.444166660308838,0.9666666388511658,0.6808332800865173,0.6991666555404663,22.510752688172044,1752.836669921875,12.0,0.0,-9999,-9999,-9999,15.307500203450521,14.625069936116537,14.002291361490885,14.970138549804688,126.46179855510752,50.942057291666664,244.44188928091398,0.1821322287282636,416.0264616935484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.274999618530273,22.70833396911621,22.475000381469727,22.21666717529297,15.041666984558105,15.433333396911621,15.475000381469727,15.341667175292969,7.833333492279053,8.199999809265137,8.533333778381348,8.508333206176758,0.00029072177661690606,6.864444732666016,6.535555521647136,6.096363067626953,6.702083587646484,6.864444732666016,6.535555521647136,3.200000047683716,3.258333444595337,3.1583333015441895,2.9750001430511475,132300.7056,28219.37602,36764.03737,1245.3,1214.6,1043.0,796.5,1004.9,1232.3,1157.0,1.2316696002919187,1.0,1.0,0.0,13.520000457763672,11.280250549316406,12.513999938964844,13.322999954223633,13.02400016784668,11.169750213623047,11.796499252319336,13.660249710083008,12.852749824523926,12.505249977111816,12.401500701904297,11.694000244140625,758.9274193548387,71.54838709677419,8.52710889733356,9.702789306640625,11.069525013799252,12.64012743079144,21292.48828125,25034.189453125,29348.05859375,34202.4609375,66.51711609543011,78.20609669018818,91.68248067876344,106.84750924059139,13.629999160766602,12.212499618530273,16.18000030517578,17.705833435058594
KE201400001356,KEGE71FL,KE,2014.0,1356.0,KE2014DHS,2910.764892578125,3320.77587890625,3791.94482421875,41.97500228881836,32.5,69.95000457763672,74.5,11.070329666137695,8.369098663330078,18.61197280883789,20.69444465637207,0.0,0.0,0.0,33.34981689453125,30.687667846679688,30.351165771484375,30.72166748046875,15.25,15.333333969116211,14.77500057220459,14.575000762939453,4.0,2254.0,2248.5,2300.4,2459.9,2494.1,2425.4,2584.1,0.10249999910593033,0.010833333246409893,0.00416666641831398,0.006666666362434626,19.139344262295083,1321.210239955357,9.0,0.0,0.09027079908008119,0.25103014796723133,0.4733099358061004,23.520364379882814,22.632000732421876,22.341082763671874,22.3625,3.9335380512508538,12.688327143101093,15.76887487192623,0.003925446929827414,14.714248740607923,0.11413707733154296,0.10863131284713745,0.014063523709774017,0.08427301049232483,0.06434509754180909,0.0605237603187561,0.0065706148743629456,0.046918240189552304,25.70833396911621,26.133333206176758,25.891666412353516,25.67500114440918,18.066667556762695,18.450000762939453,18.483333587646484,18.350000381469727,10.458333969116211,10.800000190734863,11.116666793823242,11.100000381469727,0.0,14.330999755859375,14.00333251953125,13.690908813476563,14.576333618164062,14.330999755859375,14.00333251953125,3.7916667461395264,3.883333444595337,3.758333444595337,3.6000001430511475,40868.25214,25558.51747,82113.19663,774.6,651.9,667.4,603.2,587.8,814.1,874.4,1.362664978360869,1.0,1.0,1.0,18.347999572753906,16.251333872477215,17.7586669921875,18.591999053955078,18.265666961669922,15.828333536783854,16.468666076660156,18.809666951497395,17.56300099690755,17.834000905354817,17.978665669759113,17.13300069173177,375.9863387978142,134.34972677595627,1.5441051980723506,1.756999803626019,2.0044908938200576,2.288898633873981,3215.00732421875,3779.712646484375,4431.26220703125,5164.0966796875,10.210794084059085,12.004285134904372,14.073594390368852,16.401059009989755,10.352499961853027,9.404999732971191,12.542499542236328,14.184165954589844
KE201400001357,KEGE71FL,KE,2014.0,1357.0,KE2014DHS,6665.02685546875,7603.86376953125,8682.740234375,41.97500228881836,32.5,69.95000457763672,74.5,11.070329666137695,8.369098663330078,18.61197280883789,20.69444465637207,0.0,1.899807300335302e-05,3.1197503113898985e-05,35.8919677734375,32.870277404785156,32.31999715169271,33.11083475748698,15.25,15.333333969116211,14.77500057220459,14.575000762939453,4.0,2101.8333333333335,2144.0833333333335,2167.75,2261.5833333333335,2381.75,2165.25,2309.6666666666665,0.10249999910593033,0.010833333246409893,0.00416666641831398,0.006666666362434626,29.043956043956044,1321.2103271484375,9.0,0.0,0.08325866222376768,0.23709527726890847,0.45844273136966507,24.7970453898112,23.337847391764324,22.96673583984375,23.631454467773438,5.948049021291209,15.533392266912776,15.832708673162776,0.005587271281651088,22.041568294986263,0.12244075536727905,0.10872411727905273,0.016901819833687375,0.1084122998373849,0.06919098751885551,0.05959118689809527,0.007917688361236028,0.0633040155683245,25.70833396911621,26.133333206176758,25.891666412353516,25.67500114440918,18.066667556762695,18.450000762939453,18.483333587646484,18.350000381469727,10.458333969116211,10.800000190734863,11.116666793823242,11.100000381469727,0.0061085512848938405,13.613473256429037,14.152083079020182,13.70212173461914,13.80541737874349,13.613473256429037,14.152083079020182,3.7916667461395264,3.883333444595337,3.758333444595337,3.6000001430511475,76128.55081,59902.86606,69873.83178,708.2,737.6,658.6,502.2,524.1,757.0,807.6,0.9996183625944368,1.0,1.0,0.0,18.484251022338867,16.363250732421875,17.851749420166016,18.318750381469727,18.302499771118164,15.998000144958496,16.616249084472656,18.56624984741211,17.743499755859375,18.01974868774414,18.184749603271484,17.208999633789062,271.5824175824176,82.62912087912088,3.3172564063567282,3.7746248505806013,4.306319439997439,4.917322377689549,6249.44140625,7347.07470703125,8612.7763671875,10037.8173828125,19.954833984375,23.459644359546704,27.50110533997253,32.05134465144231,10.352499961853027,9.404999732971191,12.542499542236328,14.184165954589844
KE201400001358,KEGE71FL,KE,2014.0,1358.0,KE2014DHS,3997.7802734375,4560.908203125,5208.03369140625,69.73333740234375,47.29166793823242,98.19166564941406,114.85833740234375,17.69133186340332,11.701030731201172,25.177350997924805,30.560976028442383,0.0,0.0,0.0,35.7624257405599,31.960693359375,31.138890584309895,31.640276590983074,14.824999809265137,14.933333396911621,14.433333396911621,14.108333587646484,4.0,2816.75,2811.5,2916.4166666666665,2958.9166666666665,3139.5833333333335,3094.5833333333335,3000.6666666666665,0.0,0.0,0.0,0.0,18.596774193548388,1321.210239955357,13.0,0.0,0.15354476835009714,0.32167073457424106,0.5453203845520455,25.174850463867188,23.568402608235676,23.08319600423177,23.562917073567707,4.63564210296959,21.899222425235216,16.844889322916668,0.006601452186543454,12.193791215137768,0.10464090960366386,0.0946502685546875,0.014756283589771815,0.10871401854923793,0.05612988982881818,0.050004154443740845,0.0069175266793796,0.06336071235792977,27.100000381469727,27.600000381469727,27.291667938232422,26.95833396911621,19.65833282470703,20.108333587646484,20.05000114440918,19.883333206176758,12.27500057220459,12.666666984558105,12.858333587646484,12.850000381469727,0.0,15.027498881022135,15.485555013020834,14.587272644042969,15.176111857096354,15.027498881022135,15.485555013020834,3.941666841506958,4.0416669845581055,3.9000000953674316,3.758333444595337,46428.78231,18573.37746,107591.6297,936.3333333333334,865.0,893.5833333333334,873.1666666666666,772.1666666666666,1073.5833333333333,1048.9166666666667,1.0523357596448673,1.0,1.0,1.0,19.6163330078125,17.967000325520832,19.05600102742513,19.89166768391927,19.559666951497395,17.775001525878906,18.18600082397461,20.025001525878906,19.006000518798828,19.290667215983074,19.478665669759113,18.489667256673176,397.8763440860215,84.83333333333333,2.047196272965316,2.329454862154447,2.6575822096604567,3.0346538837139425,4877.978515625,5735.4560546875,6723.3662109375,7835.3935546875,15.240936607442876,17.920074134744624,21.006736181115592,24.481198546706988,13.28833293914795,11.420000076293945,15.733332633972168,15.65916633605957
KE201400001359,KEGE71FL,KE,2014.0,1359.0,KE2014DHS,3626.0244140625,4136.787109375,4723.73583984375,53.33333206176758,39.34166717529297,78.68333435058594,88.9749984741211,14.19068717956543,10.152688026428223,20.935697555541992,24.830232620239258,0.0,0.0,0.0,34.094000244140624,31.75333251953125,30.46683349609375,30.4489990234375,13.858333587646484,13.941666603088379,13.449999809265137,13.166666984558105,4.0,2881.5,2863.2,2892.4,2989.6,3065.6,2995.6,3158.2,0.0,0.0,0.0,0.0,19.68900804289544,1321.210205078125,10.0,0.0,0.0997274567503457,0.2691467856653453,0.491184303641102,24.466183471679688,23.59324951171875,22.852833557128907,22.90741729736328,1.5902083202074933,9.151268743699596,6.320187804519489,0.0015655714337543774,6.061823362945228,0.1179974873860677,0.12215285301208496,0.014735225836435955,0.07903108596801758,0.06826815605163575,0.07231723467508952,0.00689186155796051,0.04494977792104085,26.358333587646484,26.858333587646484,26.566667556762695,26.225000381469727,19.399999618530273,19.866666793823242,19.808334350585938,19.633333206176758,12.5,12.916666984558105,13.116666793823242,13.058333396911621,0.0031036092341959194,15.238833618164062,15.365834045410157,14.838363647460938,15.43316650390625,15.238833618164062,15.365834045410157,3.758333444595337,3.875,3.758333444595337,3.5833334922790527,14895.15252,872.2271998,87996.19549,858.9090909090909,745.2727272727273,830.2727272727273,722.0,730.0909090909091,988.3636363636364,964.2727272727273,0.889242684969338,1.0,1.0,1.0,18.81800079345703,16.77050018310547,18.11199951171875,18.853498458862305,18.70600128173828,16.387500762939453,17.029499053955078,19.158248901367188,18.033248901367188,18.14150047302246,18.431499481201172,17.518999099731445,425.47849462365593,150.8736559139785,1.767610622096706,2.0113210317250845,2.2946361644847975,2.6202110496727196,5542.298828125,6516.61279296875,7639.5185546875,8903.228515625,17.31959976688508,20.364314253612232,23.873377646169356,27.822449386760752,11.676666259765625,10.209166526794434,13.65999984741211,14.104999542236328
KE201400001360,KEGE71FL,KE,2014.0,1360.0,KE2014DHS,20987.4140625,23943.70703125,27340.96484375,41.97500228881836,32.5,69.95000457763672,74.5,11.070329666137695,8.369098663330078,18.61197280883789,20.69444465637207,0.0,1.1154510176334626e-05,1.5315180345892142e-05,33.616363525390625,31.048333740234376,29.5856689453125,31.09183349609375,15.25,15.333333969116211,14.77500057220459,14.575000762939453,4.0,2614.6,2619.4,2654.9,2738.6,2904.5,2734.1,2810.8,0.10249999910593033,0.010833333246409893,0.00416666641831398,0.006666666362434626,29.780748663101605,1493.8606770833333,9.0,0.0,0.09734413271587128,0.25085401238093635,0.4725491183528053,22.064799499511718,21.056332397460938,20.24683380126953,21.21741638183594,8.386755305815509,34.97257269385027,41.46950200534759,0.006415706267331373,44.605938753342244,0.10184579425387913,0.08663842413160536,0.01466767324341668,0.11312372154659694,0.05557472176022,0.04590390125910441,0.0068727897273169625,0.06889914141760932,25.70833396911621,26.133333206176758,25.891666412353516,25.67500114440918,18.066667556762695,18.450000762939453,18.483333587646484,18.350000381469727,10.458333969116211,10.800000190734863,11.116666793823242,11.100000381469727,0.01021543382220654,10.908000183105468,11.343000793457032,10.513236999511719,11.064332580566406,10.908000183105468,11.343000793457032,3.7916667461395264,3.883333444595337,3.758333444595337,3.6000001430511475,86761.75353,64140.81644,72452.25908,1058.8333333333333,990.4166666666666,892.25,719.8333333333334,758.75,995.0833333333334,1048.3333333333333,1.5559122830151237,1.0,1.0,0.0,17.766998291015625,15.883500099182129,17.228750228881836,17.947999954223633,17.882999420166016,15.487750053405762,16.05500030517578,18.178001403808594,16.983001708984375,17.05150032043457,17.123249053955078,16.364749908447266,326.9438502673797,69.4812834224599,10.230773758561643,11.64134872645548,13.28115100599315,15.165550085616438,18192.05859375,21389.6171875,25074.7265625,29221.83203125,56.531928893716575,66.46834266377006,77.91984876336899,90.80700618315508,10.352499961853027,9.404999732971191,12.542499542236328,14.184165954589844
KE201400001361,KEGE71FL,KE,2014.0,1361.0,KE2014DHS,8821.6572265625,10064.27734375,11492.25,41.97500228881836,32.5,69.95000457763672,74.5,11.070329666137695,8.369098663330078,18.61197280883789,20.69444465637207,0.0,0.0,1.3260813160437096e-05,35.04535590277778,32.062778049045136,31.844445122612846,32.67333306206597,15.25,15.333333969116211,14.77500057220459,14.575000762939453,4.0,2374.8888888888887,2443.4444444444443,2375.3333333333335,2486.5555555555557,2633.1111111111113,2376.222222222222,2545.777777777778,0.10249999910593033,0.010833333246409893,0.00416666641831398,0.006666666362434626,30.0857908847185,1321.21015625,9.0,0.0,0.08350487178866638,0.23678224716706572,0.4583924913360104,24.070848253038193,22.702685885959202,22.407779269748264,23.160091824001736,7.888533397387433,20.31692340809812,17.37161090809812,0.005345074079369986,31.481692078293012,0.11944545110066732,0.10266064008076986,0.01657227873802185,0.11104767322540283,0.06703190803527832,0.05568234125773112,0.007763854165871938,0.06573009490966797,25.70833396911621,26.133333206176758,25.891666412353516,25.67500114440918,18.066667556762695,18.450000762939453,18.483333587646484,18.350000381469727,10.458333969116211,10.800000190734863,11.116666793823242,11.100000381469727,0.009026068372137272,12.97111087375217,13.646851433648003,13.096343146430122,13.34259287516276,12.97111087375217,13.646851433648003,3.7916667461395264,3.883333444595337,3.758333444595337,3.6000001430511475,79983.22398,61669.56913,69311.63606,759.8888888888889,773.2222222222222,681.4444444444445,540.5555555555555,560.7777777777778,797.2222222222222,851.0,0.9252123268701697,1.0,1.0,0.0,18.392667134602863,16.223665873209637,17.749000549316406,18.21233367919922,18.193333943684895,15.893000284830729,16.520665486653645,18.43500010172526,17.673333485921223,17.8836669921875,18.009000142415363,17.037333170572918,279.51881720430106,75.49731182795699,4.350578933465676,4.95041777397114,5.647734428364071,6.449065328295765,9741.7138671875,11453.4033203125,13426.423828125,15647.2919921875,30.436323924731184,35.784203314012096,41.94857295866935,48.887291036626344,10.352499961853027,9.404999732971191,12.542499542236328,14.184165954589844
